"","Dolphin.ID","Birth.Date","Death.Date","Sex","total.num.sightings","gap","time","event","trunc.time","first.sight.date","last.sight.date"
"478",478,2007-11-01,NA,"Female",104,0.752908966461328,12.1670088980151,0,0,2008-06-07,2019-10-08
"479",479,2007-11-01,NA,"Unknown",6,1.96030116358658,12.1670088980151,0,0,2009-10-18,2015-08-01
"480",480,2007-10-01,NA,"Female",9,2.05338809034908,12.2518822724162,0,0,2008-06-24,2018-06-27
"481",481,1994-11-01,2007-05-01,"Male",8,0.780287474332649,12.4955509924709,1,0,2005-08-22,2006-11-08
"482",482,1984-11-01,1997-05-01,"Male",6,0.0848733744010951,12.4955509924709,1,0.167008898015058,1994-05-14,1996-09-02
"483",483,1993-11-01,2006-05-01,"Male",11,2.79534565366188,12.4955509924709,1,0,1999-11-03,2005-11-24
"484",484,1984-11-01,1997-05-01,"Unknown",23,2.27789185489391,12.4955509924709,1,0.167008898015058,1989-06-12,1994-05-02
"485",485,1981-11-01,1994-05-01,"Unknown",11,1.76865160848734,12.4955509924709,1,3.16769336071184,1990-03-24,1993-09-26
"486",486,1993-11-01,2006-05-01,"Male",5,1.04585900068446,12.4955509924709,1,0,2003-07-03,2004-10-29
"487",487,1976-11-01,1989-05-01,"Female",18,1.04859685147159,12.4955509924709,1,8.16700889801506,1985-05-21,1988-07-15
"488",488,1984-11-01,1997-05-01,"Female",246,0.161533196440794,12.4955509924709,1,0.167008898015058,1985-06-30,1997-02-11
"489",489,1987-11-01,2000-05-01,"Male",17,0.933607118412047,12.498288843258,1,0,1996-07-12,1999-06-08
"490",490,1997-05-30,2010-05-01,"Male",65,1.81519507186858,12.9199178644764,1,0,1997-07-06,2008-06-24
"491",491,2007-01-21,NA,"Female",23,2.03696098562628,12.9445585215606,0,0,2007-06-05,2019-11-16
"492",492,2007-01-15,NA,"Male",17,2.71594798083504,12.9609856262834,0,0,2007-06-05,2019-12-03
"493",493,2006-12-01,NA,"Female",46,2.17111567419576,13.0841889117043,0,0,2008-06-01,2019-10-03
"494",494,2006-12-01,NA,"Female",25,1.61533196440794,13.0841889117043,0,0,2009-06-12,2019-12-03
"495",495,2006-11-30,NA,"Male",254,0.878850102669405,13.0869267624914,0,0,2007-05-17,2019-12-07
"496",496,2006-11-01,NA,"Female",33,2.07529089664613,13.1663244353183,0,0,2007-07-07,2019-07-02
"497",497,2006-11-01,NA,"Female",79,0.974674880219028,13.1663244353183,0,0,2007-05-26,2019-07-17
"498",498,2006-11-01,NA,"Female",23,2.08898015058179,13.1663244353183,0,0,2009-09-15,2019-12-03
"499",499,2006-11-01,NA,"Female",98,1.0403832991102,13.1663244353183,0,0,2007-06-02,2019-11-26
"500",500,2006-11-01,NA,"Male",10,1.50034223134839,13.1663244353183,0,0,2011-06-23,2017-06-30
"501",501,2006-11-01,NA,"Unknown",9,3.50171115674196,13.1663244353183,0,0,2008-09-11,2017-07-22
"502",502,1975-11-01,1989-02-15,"Male",93,0.761122518822724,13.2922655715264,1,9.16906228610541,1985-05-10,1988-11-09
"503",503,1994-12-01,2008-05-01,"Female",293,0.640657084188912,13.4154688569473,1,0,1995-07-05,2007-08-06
"504",504,1980-11-01,1994-05-01,"Male",25,0.769336071184121,13.4948665297741,1,4.16700889801506,1989-06-16,1993-08-08
"505",505,1989-11-01,2003-05-01,"Female",73,0.867898699520876,13.4948665297741,1,0,1990-04-26,2002-08-14
"506",506,1981-11-01,1995-05-01,"Female",29,0.728268309377139,13.4948665297741,1,3.16769336071184,1990-03-29,1994-05-10
"507",507,2005-12-10,NA,"Female",258,0.82135523613963,14.0588637919233,0,0,2006-04-21,2019-12-04
"508",508,2005-11-20,NA,"Male",244,0.903490759753593,14.113620807666,0,0,2005-11-24,2019-12-07
"509",509,2005-11-01,NA,"Male",18,2.91854893908282,14.1656399726215,0,0,2006-08-02,2019-12-03
"510",510,2005-11-01,NA,"Male",11,2.83367556468172,14.1656399726215,0,0,2012-07-31,2019-07-07
"511",511,2005-11-01,NA,"Male",49,2.20944558521561,14.1656399726215,0,0,2006-05-12,2017-11-06
"512",512,2005-11-01,NA,"Female",32,2.8227241615332,14.1656399726215,0,0,2006-05-09,2018-06-30
"513",513,1974-11-01,1989-02-15,"Male",80,0.747433264887064,14.2915811088296,1,10.1683778234086,1985-05-06,1988-11-09
"514",514,2000-11-01,2015-05-01,"Female",33,1.97399041752225,14.4941820670773,1,0,2001-07-03,2013-07-10
"515",515,1980-11-01,1995-05-01,"Female",138,0.804928131416838,14.4941820670773,1,4.16700889801506,1985-06-22,1994-05-22
"516",516,1988-11-01,2003-05-01,"Female",5,0.881587953456537,14.4941820670773,1,0,1998-06-26,1999-07-11
"517",517,1993-11-01,2008-05-01,"Male",12,2.2861054072553,14.4969199178645,1,0,1999-10-21,2006-08-20
"518",518,1981-11-01,1996-05-01,"Female",11,0.361396303901437,14.4969199178645,1,3.16769336071184,1991-01-30,1991-12-10
"519",519,1977-11-01,1992-05-01,"Male",136,0.796714579055442,14.4969199178645,1,7.16769336071184,1985-05-06,1991-10-17
"520",520,1995-11-01,2010-05-01,"Male",25,2.68856947296372,14.4969199178645,1,0,1996-12-16,2007-06-14
"521",521,1993-11-01,2008-05-01,"Male",9,1.19917864476386,14.4969199178645,1,0,2002-08-20,2006-08-20
"522",522,1993-11-01,2008-05-01,"Unknown",9,1.78507871321013,14.4969199178645,1,0,2002-07-29,2006-11-08
"523",523,1986-11-01,2001-05-01,"Male",6,0.85968514715948,14.4969199178645,1,0,1996-09-09,1997-11-19
"524",524,1982-11-01,1997-05-01,"Female",188,0.161533196440794,14.4969199178645,1,2.16837782340862,1985-05-10,1996-08-23
"525",525,2005-05-01,NA,"Male",48,2.11909650924025,14.6694045174538,0,0,2005-08-21,2019-12-03
"526",526,2005-01-15,NA,"Female",19,3.41957563312799,14.9596167008898,0,0,2005-07-09,2017-11-27
"527",527,2004-11-01,NA,"Unknown",11,3.53730321697467,15.1649555099247,0,0,2005-07-09,2019-12-03
"528",528,2004-10-20,NA,"Male",102,0.936344969199179,15.1978097193703,0,0,2004-11-07,2019-10-20
"529",529,1977-11-01,1993-05-01,"Male",11,1.08418891170431,15.4962354551677,1,7.16769336071184,1989-07-12,1993-01-04
"530",530,1977-11-01,1993-05-01,"Male",31,1.57152635181383,15.4962354551677,1,7.16769336071184,1986-05-30,1992-09-21
"531",531,1972-11-01,1988-05-01,"Female",12,0.0848733744010951,15.4962354551677,1,12.1670088980151,1985-05-15,1985-08-22
"532",532,1992-11-01,2008-05-01,"Unknown",8,1.82614647501711,15.4962354551677,1,0,1999-11-03,2006-08-20
"533",533,1979-11-01,1995-05-01,"Female",5,1.60438056125941,15.4962354551677,1,5.16906228610541,1990-03-28,1994-08-03
"534",534,1993-11-01,2009-05-01,"Male",244,1.03764544832307,15.4962354551677,1,0,1999-06-12,2008-06-24
"535",535,1996-11-01,2012-05-01,"Male",20,3.19780971937029,15.4962354551677,1,0,1999-08-22,2009-11-11
"536",536,1978-11-01,1994-06-04,"Female",51,1.91649555099247,15.5893223819302,1,6.16837782340862,1986-06-05,1994-05-15
"537",537,2004-05-07,NA,"Male",376,0.87337440109514,15.6522929500342,0,0,2004-05-07,2019-12-07
"538",538,2004-01-01,NA,"Female",175,0.91170431211499,16,0,0,2004-02-16,2019-12-04
"539",539,2003-11-19,NA,"Female",404,0.867898699520876,16.1177275838467,0,0,2003-11-26,2019-12-07
"540",540,2003-11-15,NA,"Male",122,1.87268993839836,16.1286789869952,0,0,2003-12-01,2019-06-20
"541",541,2003-11-01,NA,"Male",33,2.13004791238877,16.1670088980151,0,0,2004-09-18,2019-10-03
"542",542,2003-11-01,NA,"Male",51,2.99794661190965,16.1670088980151,0,0,2004-07-28,2019-12-07
"543",543,2003-11-01,NA,"Female",30,2.77618069815195,16.1670088980151,0,0,2004-07-09,2019-07-18
"544",544,2003-11-01,NA,"Male",63,2.81177275838467,16.1670088980151,0,0,2004-05-30,2019-07-17
"545",545,1977-11-01,1994-05-01,"Unknown",10,1.14168377823409,16.4955509924709,1,7.16769336071184,1990-03-30,1992-06-09
"546",546,1990-11-01,2007-05-01,"Unknown",5,1.98767967145791,16.4955509924709,1,0,2001-08-03,2005-08-11
"547",547,1984-11-01,2001-05-01,"Unknown",9,0.405201916495551,16.4955509924709,1,0.167008898015058,1994-06-29,1997-10-01
"548",548,1982-11-01,1999-05-01,"Female",22,0.722792607802875,16.4955509924709,1,2.16837782340862,1992-06-18,1998-08-09
"549",549,1989-11-01,2006-05-01,"Female",36,1.80150581793292,16.4955509924709,1,0,1999-10-06,2004-12-08
"550",550,1994-11-01,2011-05-01,"Male",36,2.3791923340178,16.4955509924709,1,0,1995-08-10,2006-08-12
"551",551,1984-11-01,2001-05-01,"Male",6,1.79603011635866,16.4955509924709,1,0.167008898015058,1994-08-07,1999-07-12
"552",552,1983-11-01,2000-05-01,"Male",22,0.799452429842574,16.498288843258,1,1.16906228610541,1996-09-06,1999-07-04
"553",553,1975-11-01,1992-05-01,"Male",7,0.75564681724846,16.498288843258,1,9.16906228610541,1989-07-11,1991-05-15
"554",554,1991-11-01,2008-05-01,"Female",15,1.08145106091718,16.498288843258,1,0,2001-07-19,2006-07-27
"555",555,2003-02-15,NA,"Male",51,1.84804928131417,16.8761122518823,0,0,2003-04-16,2019-07-27
"556",556,2003-01-21,NA,"Male",345,0.845995893223819,16.9445585215606,0,0,2003-01-27,2019-12-07
"557",557,2003-01-01,NA,"Male",328,0.845995893223819,16.9993155373032,0,0,2003-01-03,2019-12-07
"558",558,1974-11-01,1991-11-01,"Female",173,0.769336071184121,16.9993155373032,1,10.1683778234086,1985-06-22,1991-08-19
"559",559,2002-11-01,NA,"Female",34,2.58726899383984,17.1663244353183,0,0,2003-02-09,2016-05-20
"560",560,2002-11-01,NA,"Female",24,2.94045174537988,17.1663244353183,0,0,2003-10-21,2014-11-18
"561",561,2002-11-01,NA,"Female",59,2.07802874743326,17.1663244353183,0,0,2005-11-15,2019-12-02
"562",562,2002-11-01,NA,"Female",35,2.84462696783025,17.1663244353183,0,0,2003-05-02,2019-06-08
"563",563,2002-11-01,NA,"Female",8,1.67556468172485,17.1663244353183,0,0,2010-11-01,2014-06-20
"564",564,2002-11-01,NA,"Female",123,1.00205338809035,17.1663244353183,0,0,2003-07-09,2019-07-16
"565",565,2002-11-01,NA,"Male",76,3.55373032169747,17.1663244353183,0,0,2003-03-30,2019-07-18
"566",566,2002-10-01,NA,"Male",152,0.887063655030801,17.2511978097194,0,0,2003-03-07,2019-12-07
"567",567,1981-11-01,1999-05-01,"Male",51,0.501026694045175,17.4948665297741,1,3.16769336071184,1991-08-25,1998-05-04
"568",568,1981-11-01,1999-05-01,"Male",18,0.238193018480493,17.4948665297741,1,3.16769336071184,1990-05-28,1997-02-09
"569",569,1977-11-01,1995-05-01,"Unknown",5,1.89733059548255,17.4948665297741,1,7.16769336071184,1991-04-18,1993-09-09
"570",570,1980-11-01,1998-05-01,"Unknown",8,0.654346338124572,17.4948665297741,1,4.16700889801506,1993-03-29,1994-05-14
"571",571,1980-11-01,1998-05-01,"Female",62,0.687200547570157,17.4948665297741,1,4.16700889801506,1985-07-09,1998-01-08
"572",572,1991-11-01,2009-05-01,"Male",6,2.86105407255305,17.4976043805613,1,0,1999-09-12,2006-07-20
"573",573,2002-05-01,NA,"Female",31,2.99794661190965,17.6700889801506,0,0,2003-10-02,2019-12-04
"574",574,2002-02-15,NA,"Female",333,0.856947296372348,17.8754277891855,0,0,2002-03-19,2019-12-04
"575",575,2001-12-01,NA,"Male",36,2.6611909650924,18.0835044490075,0,0,2002-07-22,2019-10-03
"576",576,2001-11-01,NA,"Female",39,2.23134839151266,18.1656399726215,0,0,2007-06-12,2019-05-15
"577",577,2001-11-01,NA,"Female",57,1.11430527036277,18.1656399726215,0,0,2002-05-24,2019-09-24
"578",578,2001-11-01,NA,"Male",152,1.00479123887748,18.1656399726215,0,0,2002-03-19,2019-12-07
"579",579,2001-11-01,NA,"Female",61,2.75701574264203,18.1656399726215,0,0,2002-08-20,2018-10-06
"580",580,2001-11-01,NA,"Female",140,1.05954825462012,18.1656399726215,0,0,2002-03-27,2018-10-16
"581",581,2001-11-01,NA,"Male",54,2.15195071868583,18.1656399726215,0,0,2002-08-28,2019-07-07
"582",582,2001-11-01,NA,"Female",28,2.68035592060233,18.1656399726215,0,0,2003-07-08,2019-06-12
"583",583,1999-03-01,2017-05-01,"Female",58,2.08898015058179,18.1683778234086,1,0,1999-06-17,2016-10-13
"584",584,2001-09-15,NA,"Male",22,2.57357973990418,18.2943189596167,0,0,2001-11-09,2019-09-30
"585",585,1990-11-27,2009-05-01,"Female",68,0.881587953456537,18.425735797399,1,0,1990-11-29,2007-06-03
"586",586,1980-11-01,1999-05-01,"Male",6,0.884325804243669,18.4941820670773,1,4.16700889801506,1996-09-08,1998-07-18
"587",587,1988-11-01,2007-05-01,"Female",5,0.815879534565366,18.4941820670773,1,0,2002-12-04,2003-10-11
"588",588,1988-11-01,2007-05-01,"Unknown",13,0.936344969199179,18.4941820670773,1,0,2001-07-24,2004-11-21
"589",589,1978-11-01,1997-05-01,"Unknown",6,2.41204654346338,18.4969199178645,1,6.16837782340862,1990-04-26,1994-06-29
"590",590,1995-11-01,2014-05-01,"Female",66,1.05133470225873,18.4969199178645,1,0,2001-08-23,2013-06-21
"591",591,1987-11-01,2006-05-01,"Female",5,2.90485968514716,18.4969199178645,1,0,1997-12-10,2002-08-19
"592",592,1983-11-01,2002-05-01,"Unknown",7,0.183436002737851,18.4969199178645,1,1.16906228610541,1993-09-21,1997-07-22
"593",593,1987-11-01,2006-05-01,"Male",5,1.14989733059548,18.4969199178645,1,0,2002-07-23,2004-10-10
"594",594,1977-11-01,1996-05-01,"Male",23,1.72484599589322,18.4969199178645,1,7.16769336071184,1987-09-21,1992-06-21
"595",595,1979-11-01,1998-05-01,"Female",13,0.804928131416838,18.4969199178645,1,5.16906228610541,1993-07-22,1997-08-12
"596",596,1991-11-01,2010-05-01,"Male",206,0.856947296372348,18.4969199178645,1,0,1993-06-28,2009-06-22
"597",597,1990-11-01,2009-05-01,"Male",630,0.856947296372348,18.4969199178645,1,0,1990-11-16,2008-10-01
"598",598,1975-11-01,1994-05-01,"Female",11,1.52498288843258,18.4969199178645,1,9.16906228610541,1988-12-07,1993-01-22
"599",599,1995-11-01,2014-05-01,"Female",72,1.02669404517454,18.4969199178645,1,0,1999-07-24,2013-11-11
"600",600,1974-11-01,1993-05-01,"Female",11,1.86995208761123,18.4969199178645,1,10.1683778234086,1988-11-16,1991-01-30
"601",601,2000-11-01,NA,"Male",151,0.944558521560575,19.1649555099247,0,0,2001-06-20,2019-07-03
"602",602,2000-11-01,NA,"Female",81,2.12457221081451,19.1649555099247,0,0,2004-09-03,2018-09-22
"603",603,2000-11-01,NA,"Female",20,2.94592744695414,19.1649555099247,0,0,2001-07-05,2018-06-27
"604",604,2000-11-01,NA,"Male",49,1.17180013689254,19.1649555099247,0,0,2001-08-23,2019-05-15
"605",605,2000-11-01,NA,"Female",187,0.985626283367556,19.1649555099247,0,0,2001-06-14,2019-12-04
"606",606,2000-11-01,NA,"Male",11,1.45106091718001,19.1649555099247,0,0,2009-08-05,2017-06-30
"607",607,2000-11-01,NA,"Female",92,1.86995208761123,19.1649555099247,0,0,2001-06-28,2019-09-24
"608",608,2000-11-01,NA,"Female",67,2.8227241615332,19.1649555099247,0,0,2001-04-21,2019-07-02
"609",609,2000-11-01,NA,"Female",38,1.13894592744695,19.1649555099247,0,0,2009-07-04,2019-08-02
"610",610,2000-11-01,NA,"Female",290,0.856947296372348,19.1649555099247,0,0,2001-04-28,2019-12-04
"611",611,2000-11-01,NA,"Unknown",9,4.65982203969884,19.1649555099247,0,0,2001-08-06,2016-04-23
"612",612,2000-11-01,NA,"Female",84,3.18685831622177,19.1649555099247,0,0,2001-08-06,2019-12-02
"613",613,1996-11-01,2016-05-01,"Female",91,2.20944558521561,19.4962354551677,1,0,1997-02-11,2015-09-18
"614",614,1970-11-01,1990-05-01,"Male",119,0.733744010951403,19.4962354551677,1,14.1683778234086,1985-05-10,1989-07-13
"615",615,1989-11-01,2009-05-01,"Female",15,2.03422313483915,19.4962354551677,1,0,1999-07-24,2007-07-17
"616",616,1986-11-01,2006-05-01,"Female",11,0.947296372347707,19.4962354551677,1,0,2002-03-28,2004-11-09
"617",617,1981-11-01,2001-05-01,"Male",11,2.53251197809719,19.4962354551677,1,3.16769336071184,1995-08-07,1999-10-21
"618",618,1987-11-01,2007-05-01,"Female",8,1.61259411362081,19.4962354551677,1,0,2001-09-20,2005-07-09
"619",619,1981-11-01,2001-05-01,"Male",54,1.7138945927447,19.4962354551677,1,3.16769336071184,1991-04-06,1999-10-04
"620",620,1996-10-18,2016-05-01,"Female",52,2.01779603011636,19.5345653661875,1,0,1996-10-19,2014-09-24
"621",621,2000-05-01,NA,"Female",49,1.7138945927447,19.668720054757,0,0,2001-08-23,2015-09-02
"622",622,1999-12-01,NA,"Male",117,1.81793292265572,20.0848733744011,0,0,2000-07-02,2019-12-07
"623",623,1999-11-01,NA,"Female",35,1.73579739904175,20.1670088980151,0,0,2002-07-24,2015-08-26
"624",624,1999-11-01,NA,"Male",103,1.63997262149213,20.1670088980151,0,0,2001-07-26,2019-10-08
"625",625,1999-11-01,NA,"Female",71,1.76591375770021,20.1670088980151,0,0,2001-07-07,2019-07-17
"626",626,1999-11-01,NA,"Female",11,2.07802874743326,20.1670088980151,0,0,2013-08-04,2019-07-18
"627",627,1999-11-01,NA,"Male",52,4.83778234086242,20.1670088980151,0,0,2001-07-09,2019-10-30
"628",628,1999-11-01,NA,"Male",18,5.80698151950719,20.1670088980151,0,0,2001-09-20,2016-06-19
"629",629,1999-11-01,NA,"Female",39,4.04380561259411,20.1670088980151,0,0,2002-04-16,2019-07-03
"630",630,1999-10-15,NA,"Female",272,0.835044490075291,20.2135523613963,0,0,2000-05-28,2019-12-04
"631",631,1988-11-01,2009-05-01,"Female",44,1.88637919233402,20.4955509924709,1,0,1996-09-13,2006-11-09
"632",632,1974-11-01,1995-05-01,"Male",20,1.29226557152635,20.4955509924709,1,10.1683778234086,1988-12-07,1994-09-15
"633",633,1977-11-01,1998-05-01,"Male",19,0.594113620807666,20.4955509924709,1,7.16769336071184,1991-10-14,1997-05-14
"634",634,1988-11-01,2009-05-01,"Female",96,1.04312114989733,20.4955509924709,1,0,1994-07-21,2007-07-18
"635",635,1975-11-01,1996-05-01,"Male",26,1.72484599589322,20.498288843258,1,9.16906228610541,1987-09-21,1994-09-06
"636",636,1991-11-01,2012-05-01,"Male",7,2.92950034223135,20.498288843258,1,0,2002-06-26,2009-11-11
"637",637,1987-11-01,2008-05-01,"Female",6,2.08350444900753,20.498288843258,1,0,2001-09-09,2006-05-15
"638",638,1987-11-01,2008-05-01,"Male",6,1.77138945927447,20.498288843258,1,0,2002-07-23,2006-07-20
"639",639,1990-10-01,2011-05-01,"Female",197,1.81245722108145,20.580424366872,1,0,1990-11-10,2010-11-01
"640",640,1998-12-12,2019-07-26,"Female",501,0.82135523613963,20.6187542778919,1,0,1999-04-08,2019-07-19
"641",641,1999-05-17,NA,"Female",130,1.88637919233402,20.6269678302532,0,0,1999-06-17,2019-06-12
"642",642,1999-01-01,NA,"Female",67,1.97672826830938,20.9993155373032,0,0,2002-06-18,2019-11-10
"643",643,1998-12-15,NA,"Male",155,1.71115674195756,21.0458590006845,0,0,1999-02-25,2015-09-09
"644",644,1998-11-14,NA,"Male",482,0.845995893223819,21.1307323750856,0,0,1998-11-15,2019-12-07
"645",645,1998-11-01,NA,"Male",10,2.97604380561259,21.1663244353183,0,0,2009-09-17,2016-05-25
"646",646,1998-11-01,NA,"Female",109,1.70294318959617,21.1663244353183,0,0,1999-06-16,2017-10-02
"647",647,1998-11-01,NA,"Female",46,2.02600958247776,21.1663244353183,0,0,2002-06-30,2019-06-30
"648",648,1998-11-01,NA,"Female",22,2.09719370294319,21.1663244353183,0,0,2009-07-04,2019-06-19
"649",649,1998-11-01,NA,"Male",21,4.75564681724846,21.1663244353183,0,0,1999-08-22,2019-11-16
"650",650,1998-11-01,NA,"Female",14,6.03696098562628,21.1663244353183,0,0,2002-03-28,2016-06-02
"651",651,1998-11-01,NA,"Unknown",21,5.74401095140315,21.1663244353183,0,0,1999-07-11,2009-07-17
"652",652,1998-10-19,NA,"Female",426,0.892539356605065,21.201916495551,0,0,1998-10-29,2019-12-02
"653",653,1985-11-01,2007-05-01,"Female",106,0.711841204654346,21.4948665297741,1,0,1988-10-29,2005-03-27
"654",654,1980-11-01,2002-05-01,"Female",48,2.01779603011636,21.4948665297741,1,4.16700889801506,1988-05-10,1999-04-30
"655",655,1989-11-01,2011-05-01,"Male",6,2.87200547570157,21.4948665297741,1,0,1999-09-19,2008-07-02
"656",656,1984-11-01,2006-05-01,"Unknown",5,1.44832306639288,21.4948665297741,1,0.167008898015058,2001-09-25,2004-11-21
"657",657,1989-11-01,2011-05-01,"Male",165,1.02669404517454,21.4948665297741,1,0,1993-08-06,2010-10-26
"658",658,1965-11-01,1987-05-01,"Male",35,0.733744010951403,21.4948665297741,1,19.1676933607118,1985-06-22,1986-08-17
"659",659,1973-11-01,1995-05-01,"Male",61,0.971937029431896,21.4948665297741,1,11.1676933607118,1985-05-10,1994-05-11
"660",660,1982-11-01,2004-05-01,"Male",10,1.82614647501711,21.4976043805613,1,2.16837782340862,1998-04-17,2002-04-23
"661",661,1983-11-01,2005-05-01,"Female",9,1.94113620807666,21.4976043805613,1,1.16906228610541,1996-10-09,2003-08-18
"662",662,1990-11-01,2012-05-01,"Male",143,0.952772073921971,21.4976043805613,1,0,1992-06-16,2008-07-04
"663",663,1979-11-01,2001-05-01,"Unknown",5,1.30321697467488,21.4976043805613,1,5.16906228610541,1993-04-09,1999-08-23
"664",664,1998-02-01,NA,"Female",33,3.05270362765229,21.9137577002053,0,0,1998-05-02,2019-07-24
"665",665,1998-01-15,NA,"Male",112,2.43394934976044,21.9603011635866,0,0,1998-03-27,2019-07-18
"666",666,1997-12-13,NA,"Female",783,0.826830937713895,22.0506502395619,0,0,1997-12-14,2019-12-07
"667",667,1997-11-01,NA,"Male",64,2.10540725530459,22.1656399726215,0,0,1998-08-01,2018-09-22
"668",668,1997-11-01,NA,"Female",99,2.0643394934976,22.1656399726215,0,0,1998-07-09,2018-08-19
"669",669,1997-11-01,NA,"Female",153,1.70841889117043,22.1656399726215,0,0,1998-03-28,2019-12-07
"670",670,1997-11-01,NA,"Male",36,1.8507871321013,22.1656399726215,0,0,2002-07-29,2019-06-20
"671",671,1997-11-01,NA,"Male",40,1.8507871321013,22.1656399726215,0,0,2002-08-30,2019-06-20
"672",672,1997-11-01,NA,"Male",105,2.17932922655715,22.1656399726215,0,0,1998-05-23,2019-07-18
"673",673,1997-11-01,NA,"Male",94,2.95140314852841,22.1656399726215,0,0,1997-11-08,2019-07-03
"674",674,1997-11-01,NA,"Female",50,1.6208076659822,22.1656399726215,0,0,2006-07-20,2019-10-09
"675",675,1997-11-01,NA,"Female",145,1.1854893908282,22.1656399726215,0,0,1998-05-05,2019-10-29
"676",676,1997-10-15,NA,"Female",80,3.20602327173169,22.2121834360027,0,0,1997-11-02,2019-06-30
"677",677,1997-10-08,NA,"Female",510,0.845995893223819,22.2313483915127,0,0,1997-10-10,2019-12-03
"678",678,1997-09-15,NA,"Male",75,1.88637919233402,22.2943189596167,0,0,1997-10-01,2019-11-16
"679",679,1972-11-01,1995-05-01,"Male",182,0.793976728268309,22.4941820670773,1,12.1670088980151,1985-05-06,1994-08-08
"680",680,1985-11-01,2008-05-01,"Female",24,2.08898015058179,22.4969199178645,1,0,1999-06-17,2005-07-02
"681",681,1985-11-01,2008-05-01,"Female",7,1.44284736481862,22.4969199178645,1,0,2000-05-07,2006-08-30
"682",682,1979-11-01,2002-05-01,"Female",68,0.980150581793292,22.4969199178645,1,5.16906228610541,1990-03-24,2000-09-27
"683",683,1989-11-01,2012-05-01,"Female",21,2.65845311430527,22.4969199178645,1,0,1996-12-16,2009-10-27
"684",684,1987-11-01,2010-05-01,"Unknown",30,0.810403832991102,22.4969199178645,1,0,1990-08-27,2006-09-10
"685",685,1987-11-01,2010-05-01,"Female",12,1.98767967145791,22.4969199178645,1,0,1999-08-25,2006-09-29
"686",686,1979-11-01,2002-05-01,"Female",48,1.10609171800137,22.4969199178645,1,5.16906228610541,1990-03-24,2001-09-05
"687",687,1967-11-01,1990-05-01,"Male",142,0.741957563312799,22.4969199178645,1,17.1690622861054,1985-05-10,1990-04-23
"688",688,1994-11-01,2017-05-01,"Male",10,0.793976728268309,22.4969199178645,1,0,2012-09-14,2016-06-19
"689",689,1992-11-01,2015-07-28,"Female",25,2.85831622176591,22.735112936345,1,0,1999-09-01,2014-07-01
"690",690,1996-12-31,NA,"Male",72,2.55715263518138,23.0006844626968,0,0,1997-01-16,2019-10-30
"691",691,1996-12-12,NA,"Female",60,2.96235455167693,23.0527036276523,0,0,1997-04-09,2017-07-24
"692",692,1996-11-01,NA,"Male",46,2.86926762491444,23.1649555099247,0,0,1997-04-19,2019-11-16
"693",693,1996-11-01,NA,"Female",90,1.17453798767967,23.1649555099247,0,0,1999-07-24,2019-08-03
"694",694,1996-11-01,NA,"Male",19,1.14715947980835,23.1649555099247,0,0,2012-09-14,2019-11-16
"695",695,1996-11-01,NA,"Female",66,2.2258726899384,23.1649555099247,0,0,2002-07-24,2019-07-18
"696",696,1996-11-01,NA,"Male",34,2.83093771389459,23.1649555099247,0,0,1997-06-24,2017-05-30
"697",697,1996-11-01,NA,"Female",44,3.52361396303901,23.1649555099247,0,0,1998-05-02,2019-10-03
"698",698,1996-10-18,NA,"Male",34,10.0698151950719,23.2032854209446,0,0,1996-10-19,2016-05-25
"699",699,1996-10-01,NA,"Male",100,2.01505817932923,23.2498288843258,0,0,1996-10-08,2019-10-30
"700",700,1968-11-01,1992-05-01,"Male",8,0.862422997946612,23.4962354551677,1,16.1670088980151,1988-11-04,1991-04-04
"701",701,1965-11-01,1989-05-01,"Male",104,0.736481861738535,23.4962354551677,1,19.1676933607118,1985-05-10,1989-04-12
"702",702,1976-11-01,2000-05-01,"Female",9,1.01574264202601,23.4962354551677,1,8.16700889801506,1994-05-15,1998-12-05
"703",703,1984-11-01,2008-05-01,"Female",88,1.45106091718001,23.4962354551677,1,0.167008898015058,1995-08-10,2007-07-29
"704",704,1986-11-01,2010-05-01,"Male",12,2.92676249144422,23.4962354551677,1,0,1999-08-25,2006-07-20
"705",705,1984-11-01,2008-05-01,"Unknown",8,1.15811088295688,23.4962354551677,1,0.167008898015058,2003-07-08,2006-08-17
"706",706,1981-11-01,2005-05-01,"Unknown",7,0.793976728268309,23.4962354551677,1,3.16769336071184,2002-06-12,2004-10-29
"707",707,1974-11-01,1998-05-01,"Female",5,0.607802874743327,23.4962354551677,1,10.1683778234086,1993-04-10,1994-05-11
"708",708,1984-11-01,2008-05-01,"Female",9,2.85831622176591,23.4962354551677,1,0.167008898015058,1997-04-18,2004-11-15
"709",709,1994-10-25,2018-07-27,"Female",763,0.818617385352498,23.7535934291581,1,0,1995-07-21,2018-07-26
"710",710,1970-11-01,1994-11-01,"Female",160,0.733744010951403,24,1,14.1683778234086,1985-05-10,1994-05-14
"711",711,1995-11-01,NA,"Male",86,2.52703627652293,24.1670088980151,0,0,1996-06-25,2019-10-30
"712",712,1995-11-01,NA,"Male",28,2.97330595482546,24.1670088980151,0,0,2004-08-27,2017-05-30
"713",713,1995-11-01,NA,"Male",28,2.17932922655715,24.1670088980151,0,0,2006-08-14,2017-05-30
"714",714,1995-11-01,NA,"Male",117,1.70294318959617,24.1670088980151,0,0,1997-11-02,2019-05-27
